,rating,review,app,source,sentiment,normalized_review,theme
1025,1,seriously why am i making reports if the city is not going to do anthing about them?,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.40275904536247253}, {'label': 'anger', 'score': 0.36327406764030457}]",seriously anthe,2_attack_snitch_garbage_develop
1031,1,i submitted a dozen issues over a month ago. no response from minneapolis on 11 of them. :-(. i'm not sure this app really works in our town.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.4005005359649658}, {'label': 'surprise', 'score': 0.3583087921142578}]",submit dozen issue month ago response minneapolis sure work,-1_edit_post_website_new
1032,1,"post a report via this app and expect it to become public and searchable by google. so for example if you want to complain about gang graffiti, just know that now everyone knows who you are. far better to call the city and keep your anonymity. why doesn't this app tell you that your post will be public?",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.8380903601646423}, {'label': 'anger', 'score': 0.06868539750576019}]",post expect public searchable example want complain gang graffiti know know far anonymity tell post public,-1_edit_post_website_new
1034,1,"too good to be true. the first report i was trying to send i immediately hit a snag: ""please register and log in"". thanks alot!",SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.7439934611320496}, {'label': 'joy', 'score': 0.1850874423980713}]",good true try send immediately hit snag register log thank alot,4_password_register_reset_login
1035,1,waste of time!!! i put in one complaint and nothing ever happened. might as well use the police website,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.6274247169494629}, {'label': 'anger', 'score': 0.1607590764760971}]",waste time complaint happen use police website,-1_edit_post_website_new
1038,1,"nothing ever gets fixed! poor software interface, slow app. i'd avoid.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.9216555953025818}, {'label': 'anger', 'score': 0.02640976570546627}]",fix poor software interface slow avoid,-1_edit_post_website_new
1043,1,the map keeps crashing and it's not intuitive to use!,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.6217165589332581}, {'label': 'anger', 'score': 0.2201164811849594}]",map crash intuitive use,5_location_map_category_gps
1047,1,"artwork on the app looks amature, and the ux is confusing, asks for too much info up front",SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.6589977741241455}, {'label': 'sadness', 'score': 0.1330999881029129}]",artwork look amature ux confusing ask info,-1_edit_post_website_new
1050,1,"when it works, the app is great. but now it doesn't work any more.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8854773640632629}, {'label': 'surprise', 'score': 0.04457267001271248}]",work great work,10_work work_properly_work great_exist
1051,1,"nothing i submit ever gets fixed, this ad is garbage.",SeeClickFix,Apple,"[{'label': 'disgust', 'score': 0.7618456482887268}, {'label': 'anger', 'score': 0.20954738557338715}]",submit fix ad garbage,11_submit issue_question_answer_form
1053,1,filled all info & accepted terms. login dows not respond. a good idea but does not work.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8996759057044983}, {'label': 'neutral', 'score': 0.05458894744515419}]",fill info accept term login dows respond good idea work,4_password_register_reset_login
1062,1,"all this app does is makes me see how bad my city is with all the derelict crime, homeless issues, unwillingness to fix or make info structure better. my city takes forever to acknowledge fixes or even fix them at all. many times they just bi—tch about how their city workers are hard workers when in reality it is the opposite. pd are corrupt in renton and enforce nothing. people speed galore in my town since pd stopped enforcing speed limit. citizens keep pushing to defund pd and having resided in towns that did that: let me warn you that you run great risk by doing that. gangs will over run the city and you have to know personal numbers of minute men that offer protection. you don’t want lawlessness in a society where half the people need law or it will crumble. stop trying to push defund pd. if you want to experience this your self live in one of those towns. you will move out fast. what’s the point i put fixes in and mg town ignores them. speeding is out of control and people seem to do what ever the hell they want with little to no recourse.",SeeClickFix,Apple,"[{'label': 'anger', 'score': 0.7387046813964844}, {'label': 'sadness', 'score': 0.10165904462337494}]",bad derelict crime issue unwillingness fix info structure forever acknowledge fix fix time bi tch worker hard worker reality opposite pd corrupt renton enforce speed galore pd stop enforce speed limit citizen push defund pd reside let warn run great risk gang run know personal number minute man offer protection want lawlessness society half need law crumble stop try push defund pd want experience self live fast point fix mg ignore speeding control hell want little recourse,7_trash_dump_notify_mayor
1063,1,"8/28/25 - i installed this to use in chicago but, then, saw the requests were from over a decade ago. looks like no one uses this in chicago probably because there’s chi311. too bad, this would have been nice bc this app allows viewing the photos that were submitted with service requests.",SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.4560471475124359}, {'label': 'sadness', 'score': 0.3139359652996063}]",instal use chicago request decade ago look like use chicago probably bad nice bc allow view photo submit service request,-1_edit_post_website_new
1067,1,a lawsuit is gonna come about - this app is worse than next door app allowing anonymous neighbor complaints that lead to unnecessary neighbors stabbing other neighbors in the back. anything regarding that brings the attention of a code complaince officer against another patron or neighbor should require information as the complainant- becuase the defendant might end up in court with charges and this constitutes a illegal action and retaliation against law abiding homeowners who are living their lives normally. then a anonymous complaint only one causes a homeowner to be a criminal to code complaince and their city. allows patrons to lie and “add brownies to the bend complaint to make it look more thant what it is . for example : overgrown weeds around a wrecked vehicle: when the vehicle isn’t wrecked or damaged. allows white lies and over exaggerated descriptions. causing bigger issues than necessary.,SeeClickFix,Apple,"[{'label': 'anger', 'score': 0.9253641366958618}, {'label': 'disgust', 'score': 0.03595893085002899}]",lawsuit come bad door allow anonymous neighbor complaint lead unnecessary neighbor stab neighbor bring attention code complaince officer patron neighbor require information becuase defendant end court charge constitute illegal action retaliation law abide homeowner live life normally anonymous complaint cause homeowner criminal code complaince allow patron lie add brownie bend complaint look thant example overgrown weed wreck vehicle vehicle wreck damage allow white lie exaggerated description cause big issue necessary,-1_edit_post_website_new
1068,1,why do you continue to miss third friday and wednesday yard trash ?,SeeClickFix,Apple,"[{'label': 'surprise', 'score': 0.303377240896225}, {'label': 'sadness', 'score': 0.293546587228775}]",continue miss friday wednesday yard trash,7_trash_dump_notify_mayor
1070,2,"i was forced to use the app to report an issue to my city because seeclickfix makes website reporting non-functional. i prefer to use web interfaces - mobile or laptop/desktop - to limit single-use app clutter on my phone, and to limit the data collection that apps generally are designed to maximize. seeclickfix.com does have a web interface to report issues but the issue reporting function is hidden and not obvious. instead the site devotes its real estate and resources to directing users to download the app. once the website reporting page is found, it fails to function. i tried it on mobile firefox, desktop firefox and desktop safari. only after failing those three attempts did i download the app, because there is no alternative way to report a road construction problem in my city. i reported the issue and then deleted the app. there is no need for this app - issues should be reportable through the website. some users may find it convenient but i see no reason why the issue reporting page could not be bookmarked in the browser of the user’s choice.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.8408923149108887}, {'label': 'neutral', 'score': 0.08943936973810196}]",force use issue seeclickfix website non functional prefer use web interface mobile laptop desktop limit single use clutter phone limit data collection generally design maximize web interface issue issue function hide obvious instead site devote real estate resource direct user download website page find fail function try mobile firefox desktop firefox desktop safari fail attempt download alternative way road construction problem issue delete need issue reportable website user find convenient reason issue page bookmarke browser user choice,-1_edit_post_website_new
1071,2,the city needs to respond in a more timely fashion. they ask for help but they also need to do their job. they keep asking for taxes but where are the results for us the citizens. code enforcement forget about doing their job.,SeeClickFix,Apple,"[{'label': 'neutral', 'score': 0.47887173295021057}, {'label': 'sadness', 'score': 0.43696489930152893}]",need respond timely fashion ask help need job ask taxis result citizen code enforcement forget job,0_car_enforcement_case_street
1072,1,"not user friendly, have been trying to update the username and it keeps bringing me to the app!!!",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.7437099814414978}, {'label': 'anger', 'score': 0.08387700468301773}]",user friendly try update username bring,4_password_register_reset_login
1073,1,there's always those people who have to bring the law into their own hands and get in other people's business. someone who uses this app reported my car abandoned because i park it on the street. i got a warning notice for it. tge car is fully registered and plated. it runs and drives and i use it for work. i looked at the persons profile and they have like 50 reports of people. apparently they go driving around multiple different neighborhoods. they need to get a life. it's none of their business where i park my car and i don't appreciate all this hassle over nothing. i got better things to do then deal with code enforcement sending me letters and coming to my house for no reason.,SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.4737016260623932}, {'label': 'anger', 'score': 0.21037036180496216}]",bring law hand business use car abandon park street warning notice tge car fully register plat run drive use work look person profile like apparently drive multiple different neighborhood need life business park car appreciate hassle thing deal code enforcement send letter come house reason,0_car_enforcement_case_street
1077,2,"i like tag idea of this app a lot, but sadly, there are problems. i had to delete it and redownload it because it failed to launch correctly. submissions are ""moderated""! why? i do not need an editor to change my submission. you need to explain why you do this. while the app works ok, the city of oakland does not, and the app's input falls mostly in deaf ears. the app company should add code to continuously follow up with oakland to get results. as such, this is not much better than emailing the city directly. lastly, i want to be able to post multiple images. only a few stars. good idea? ok technology, poor execution.",SeeClickFix,Apple,"[{'label': 'sadness', 'score': 0.9351446032524109}, {'label': 'surprise', 'score': 0.0438363142311573}]",like tag idea lot sadly problem delete redownload fail launch correctly submission moderated need editor change submission need explain work ok oakland input fall deaf ear company add code continuously follow oakland result email directly lastly want able post multiple image star good idea ok technology poor execution,-1_edit_post_website_new
1080,2,slow loading of each section of submitting a report.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.4450005888938904}, {'label': 'disgust', 'score': 0.19895648956298828}]",slow loading section submit,-1_edit_post_website_new
1082,1,terrible app. constantly glitches or freezes. use the website instead,SeeClickFix,Google,"[{'label': 'fear', 'score': 0.9675360321998596}, {'label': 'sadness', 'score': 0.01599785126745701}]",terrible constantly glitche freeze use website instead,-1_edit_post_website_new
1084,1,useless,SeeClickFix,Google,"[{'label': 'anger', 'score': 0.7700258493423462}, {'label': 'disgust', 'score': 0.19264008104801178}]",useless,-1_edit_post_website_new
1086,1,"should be renamed to ""see click ignore"" report illegal findings and watch the city make excuses rather than do their jobs. useless app!",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.5745074152946472}, {'label': 'sadness', 'score': 0.2801755964756012}]",rename click ignore illegal finding watch excuse job useless,-1_edit_post_website_new
1089,1,great for reporting issues... when it works. haven't been able to upload photos for a few weeks. this really helps cities quickly identify and correct issues! please fix!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.47442150115966797}, {'label': 'neutral', 'score': 0.24252082407474518}]",great issue work able upload photo week help quickly identify correct issue fix,8_upload_photo_picture_camera
1090,1,"it won't upload photos. android user. it used to work but for months now, if i want to report something, i have to take a pic, then screenshot the pic, crop down the screenshot, and then upload the pic that way. very annoying. i've tried it online via my phone and also via the app but either way i have to follow the above annoying process.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.4712958037853241}, {'label': 'anger', 'score': 0.38181304931640625}]",upload photo android user work month want pic screenshot pic crop screenshot upload pic way annoying try online phone way follow annoying process,8_upload_photo_picture_camera
1091,1,"attempting to attach images results in a ""network error."" different networks didn't fix the issue. it's on the apps end",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6811603903770447}, {'label': 'sadness', 'score': 0.22764839231967926}]",attempt attach image result network error different network fix issue end,-1_edit_post_website_new
1093,1,app is poorly constructed sign in is after report does not remember the user no home city app stalls,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.42164912819862366}, {'label': 'sadness', 'score': 0.3989914655685425}]",poorly construct sign remember user home stall,4_password_register_reset_login
1094,1,i'm no longer able to upload pictures,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9843873977661133}, {'label': 'anger', 'score': 0.004737903364002705}]",long able upload picture,8_upload_photo_picture_camera
1095,1,photos don't upload after recent release,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5599328875541687}, {'label': 'sadness', 'score': 0.30099543929100037}]",photo upload recent release,8_upload_photo_picture_camera
1096,2,"the seeclickfix app started giving me an error with any photo i upload straight from my camera, but if i open it in paint and save a new copy, it works. (pixel fold running up-to-date android 15.)",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.4634549021720886}, {'label': 'sadness', 'score': 0.3237668573856354}]",seeclickfix start error photo upload straight camera open paint save new copy work pixel fold run date android,8_upload_photo_picture_camera
1097,1,"ineffective and inconsequential comes to mind when using this app to address the parking and traffic. kind of like the senior patrol car . it's not about the app it's about the response ,it's not about the patrol it's about the awareness.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.44503122568130493}, {'label': 'neutral', 'score': 0.27206242084503174}]",ineffective inconsequential come mind address parking traffic kind like senior patrol car response patrol awareness,0_car_enforcement_case_street
1100,1,it took 10 different passwords entered correctly and it does not work.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6505365967750549}, {'label': 'neutral', 'score': 0.22991815209388733}]",different password enter correctly work,4_password_register_reset_login
1102,1,incredibly limited options for reporting. this app is worse than boston 311 in every way. it's disappointing that this is the way some cities want issues reported.,SeeClickFix,Google,"[{'label': 'disgust', 'score': 0.49517685174942017}, {'label': 'sadness', 'score': 0.2553896903991699}]",incredibly limit option bad boston way disappointing way want issue,-1_edit_post_website_new
1103,1,this is no longer working for me,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.783524751663208}, {'label': 'neutral', 'score': 0.1354101151227951}]",long work,10_work work_properly_work great_exist
1104,2,i didn't like this app they changed it. you used to be able to report. where you lived. i don't need this app.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6268367767333984}, {'label': 'neutral', 'score': 0.17145869135856628}]",like change able live need,12_ui_box_text_screen
1105,1,"the service behind the app is incredible, but the mobile app is outdated in many ways, producing what i consider a horrendous experience. it can get worse if your city has a custom version that isn't maintained as well as the main app. it's like this on ios, too.",SeeClickFix,Google,"[{'label': 'disgust', 'score': 0.41076740622520447}, {'label': 'fear', 'score': 0.4104368984699249}]",service incredible mobile outdate way produce consider horrendous experience bad custom version maintain main like io,9_iphone_update_phone_application
1107,1,it's a fantastic app for neighborhood busybodies who like harassing their neighbors over trivial nonsense.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8182746171951294}, {'label': 'neutral', 'score': 0.12073053419589996}]",fantastic neighborhood busybody like harass neighbor trivial nonsense,1_live_disgusting_human_life
1108,2,"there is no current requests!!! in fact it only has four, yes 4 complaints in total listed currently. october 21 2024 is today's date. an the four that are listed are from may '23!!!! i thought the app needed an update but there is non. if this app was up to date an current i would consider at best a 4 star review. if fixed i will consider revising this.",SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.5610002279281616}, {'label': 'sadness', 'score': 0.2705990672111511}]",current request fact yes complaint total list currently october today date list think need update non date current consider star review fix consider revise,0_car_enforcement_case_street
1109,1,"poor app 1. i cannot use the app offline as no information is stored on the phone. so when i spot a problem while out of reception this cannot be noted and prepared for uploading. 2. limited items. where is the ""other"" category? i want to report a problem that does not fit into one of the categories. ""other"" should be compulsory. 3. why can i not unsubscribe from the mailing list in total? only specific items? this violates our local laws. 4. why only 500 characters in this field?",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.49049481749534607}, {'label': 'surprise', 'score': 0.18749675154685974}]",poor use offline information store phone spot problem reception note prepare upload limited item category want problem fit category compulsory unsubscribe mailing list total specific item violate local law character field,0_car_enforcement_case_street
1110,1,"the app works fine, would be better if the city actually did anything. i reported sand in the road a half a dozen times now and they keep closing the ticket without doing anything about it. time to go back to good ol' sue the city when the road conditions cause a crash or damage to your vehicle.",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.4033162593841553}, {'label': 'sadness', 'score': 0.3791517913341522}]",work fine actually sand road half dozen time close ticket time good sue road condition cause crash damage vehicle,0_car_enforcement_case_street
1113,2,the location finder needs work. i downloaded this specifically to report a missing concrete cover in front of a bus bench. somebody will break an ankle stepping into it. the location finder insisted i was in colton when i was on baseline in san bernardino. then the app stated the part of baseline i was at was not in their jurisdiction. am uninstalling the app. i did not realize 92410 is not part of the county. am sure you will figure out the hazard location when an ambulance gets the call.,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.5486937165260315}, {'label': 'neutral', 'score': 0.18705204129219055}]",location finder need work download specifically miss concrete cover bus bench somebody break ankle step location finder insist colton baseline san bernardino state baseline jurisdiction uninstalle realize county sure figure hazard location ambulance,0_car_enforcement_case_street
1114,2,"o m g.. the number of emails they send is ridiculous. for every single thing people report in the city.. i reported one thing, and it got fixed, so the functionality is good. i apprec that it works. they just need to chill on the crazy amount of emails they send",SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.5720210075378418}, {'label': 'anger', 'score': 0.3009800314903259}]",g number email send ridiculous single thing thing fix functionality good apprec work need chill crazy email send,-1_edit_post_website_new
1116,1,"what started off as a good idea has transitioned into an app where all the ""karen's"" of the world can have a safe space to complain about people less fortunate then them. thanks to this app, the lives of thousands of unhoused/homeless people are constantly being challenged and harassed for being homeless. it's understandable that we have a problem with our homeless epidemic, it's only going to get worse. instead of harassing homeless people, let's figure out a solution that works for everyone.",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.348507285118103}, {'label': 'neutral', 'score': 0.3409445583820343}]",start good idea transition karen world safe space complain fortunate thank life thousand unhoused constantly challenge harass understandable problem epidemic bad instead harass let figure solution work,1_live_disgusting_human_life
1117,2,it was a good app until my local officials decided to only accept certian types of requests and totally neutered the best functionalities. i thought this type of software was to help facilitate communication between residents and local government. seems like my local government dosen't want to do the work. but hey i can request a street sweep so that's something i guess.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.41203615069389343}, {'label': 'anger', 'score': 0.2538587749004364}]",good local official decide accept certian type request totally neuter good functionality think type software help facilitate communication resident local government like local government want work hey request street sweep guess,-1_edit_post_website_new
1118,1,tried to register my email address and i received a message stating my address is in use. tried to reset password and never received a password reset email.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9055914878845215}, {'label': 'anger', 'score': 0.03552445024251938}]",try register email address receive message state address use try reset password receive password reset email,4_password_register_reset_login
1120,1,the app doesn't stay on page,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7583657503128052}, {'label': 'neutral', 'score': 0.15528538823127747}]",stay page,3_close_waste time_waste_complete
1125,1,no sirve. app does not function correctly.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.804798424243927}, {'label': 'neutral', 'score': 0.13691352307796478}]",sirve function correctly,5_location_map_category_gps
1133,1,doesn't work,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8244724273681641}, {'label': 'neutral', 'score': 0.10227344930171967}]",work,10_work work_properly_work great_exist
1134,1,"this app is a bane on communities. it promises quickly repaired potholes and traffic improvements but delivers none of that. all it produces is neighborhood animosity and cyber bullying while actual infrastructure problems are ignored. like nextdoor, only if you could swat your neighbors with code enforcement. this app should be banned.",SeeClickFix,Google,"[{'label': 'anger', 'score': 0.9572416543960571}, {'label': 'sadness', 'score': 0.02042367123067379}]",bane community promises quickly repair pothole traffic improvement deliver produce neighborhood animosity cyber bullying actual infrastructure problem ignore like nextdoor swat neighbor code enforcement ban,7_trash_dump_notify_mayor
1136,2,can't sign in. entering email just cycles back to sign in page. uses external browser istead of in app sign in. lazy coders.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7355145812034607}, {'label': 'neutral', 'score': 0.15969157218933105}]",sign enter email cycle sign page use external browser istead sign lazy coder,4_password_register_reset_login
1138,1,didn't help a bit,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7160770297050476}, {'label': 'neutral', 'score': 0.226955845952034}]",help bit,3_close_waste time_waste_complete
1143,1,"this app is a great way for citizens to report on each other like they used to do in the soviet union, is doxxing people online ,and is also subverting ones right to face their accuser. this app is an authoritarians dream",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.37609556317329407}, {'label': 'anger', 'score': 0.2957334518432617}]",great way citizen like soviet union doxxe online subvert right face accuser authoritarian dream,1_live_disgusting_human_life
1148,1,android version sucks. it will not upload photos,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8621684312820435}, {'label': 'disgust', 'score': 0.04481026530265808}]",android version suck upload photo,8_upload_photo_picture_camera
1150,1,the city of tucson states work has been complete which is false same problems still exist they do not care,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6624897718429565}, {'label': 'anger', 'score': 0.19377127289772034}]",tucson states work complete false problem exist care,-1_edit_post_website_new
1153,1,it should be zero stars can not get back to put confirmation code in to use app worthless unstall right after i installed it,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7252784371376038}, {'label': 'neutral', 'score': 0.15230800211429596}]",star confirmation code use worthless unstall right instal,4_password_register_reset_login
1155,2,app opens with a las vegas location. not local/regional area.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.579857349395752}, {'label': 'surprise', 'score': 0.34721213579177856}]",open las vegas location local regional area,-1_edit_post_website_new
1162,1,terrible app. samsung classified it as a game. not very intuitive.,SeeClickFix,Google,"[{'label': 'fear', 'score': 0.9505808353424072}, {'label': 'surprise', 'score': 0.02009866014122963}]",terrible samsung classify game intuitive,-1_edit_post_website_new
1171,1,can't function here. i need to schedule a bulk trash pick up.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9277422428131104}, {'label': 'anger', 'score': 0.03325524181127548}]",function need schedule bulk trash pick,7_trash_dump_notify_mayor
1172,1,"about as useless as teats on a boar... won't accept a location without having to fight the (cr)app, 50+% of reports can only be filed through website not app, won't accept description or photos if it is an ""allowed"" report or simply fails to post report... typical government dis-service 🤬",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7590271830558777}, {'label': 'neutral', 'score': 0.08834848552942276}]",useless teat boar accept location fight file website accept description photo allow simply fail post typical government dis service,0_car_enforcement_case_street
1174,1,"doesn't connect, takes too long to load photos, hard to find location without multiple taps, overall a difficult app to navigate. poor user interface/usability. needs work.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9135118722915649}, {'label': 'neutral', 'score': 0.0425313375890255}]",connect long load photo hard find location multiple tap overall difficult navigate poor user interface usability need work,8_upload_photo_picture_camera
1175,1,garbage. doesn't work and i'm irritated my city switched over to it.,SeeClickFix,Google,"[{'label': 'anger', 'score': 0.6724305748939514}, {'label': 'sadness', 'score': 0.23466451466083527}]",garbage work irritated switch,-1_edit_post_website_new
1185,2,most of the time service goes unanswered,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5134760141372681}, {'label': 'sadness', 'score': 0.29144760966300964}]",time service unanswered,-1_edit_post_website_new
1188,1,"this app seems like it doesn't function the way it should; it has said i had a precious draft request with photos, yet these photos are not visible. there is no prompt indicating your request has even been sent either.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.45502030849456787}, {'label': 'neutral', 'score': 0.24169403314590454}]",like function way precious draft request photo photo visible prompt indicate request send,-1_edit_post_website_new
1190,1,this app used to work fine and then all of a sudden nothing worked. i've uninstalled it and reinstalled it. it can't load place data it can't load anything. even the desktop website has outdated security registration so i can't use it in my browser. get it together seeclickfix.,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.9471670985221863}, {'label': 'sadness', 'score': 0.019769225269556046}]",work fine sudden work uninstalle reinstall load place datum load desktop website outdate security registration use browser seeclickfix,-1_edit_post_website_new
1191,1,this app does not report or follow up with correct results when reporting issues! (useless app),SeeClickFix,Google,"[{'label': 'anger', 'score': 0.6709720492362976}, {'label': 'disgust', 'score': 0.2961580753326416}]",follow correct result issue useless,-1_edit_post_website_new
1200,1,cannot cancel.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7966185212135315}, {'label': 'neutral', 'score': 0.16520150005817413}]",cancel,3_close_waste time_waste_complete
1201,1,i can't even sign up for an account. keeps giving can't register due to recaptcha stuff. uif is bad.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.882931649684906}, {'label': 'anger', 'score': 0.06645914167165756}]",sign account register recaptcha stuff uif bad,4_password_register_reset_login
1202,1,a great way for our city to waste more of our time & money! case was created & closed with no resolution.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.47712600231170654}, {'label': 'surprise', 'score': 0.1837160587310791}]",great way waste time money case create close resolution,3_close_waste time_waste_complete
1211,1,don't work,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8805651664733887}, {'label': 'neutral', 'score': 0.06993883848190308}]",work,10_work work_properly_work great_exist
1215,1,"town responded that it's fixed, and it's clearly not. no way to even see prior submissions and/or respond or comment.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6818031072616577}, {'label': 'sadness', 'score': 0.2150687575340271}]",respond fix clearly way prior submission respond comment,-1_edit_post_website_new
1222,1,good for lonely people who snitch all the time for lack of anything else.,SeeClickFix,Google,"[{'label': 'disgust', 'score': 0.5735310912132263}, {'label': 'neutral', 'score': 0.20822066068649292}]",good lonely snitch time lack,2_attack_snitch_garbage_develop
1224,1,"app does not work, just gives an error about local storage and help does not explain how to fix on android",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6961143612861633}, {'label': 'sadness', 'score': 0.1687779575586319}]",work error local storage help explain fix android,-1_edit_post_website_new
1226,1,"was great, not so much after update. quite a few of the previous version's features have disappeared. very unhappy with the app...",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9795705080032349}, {'label': 'surprise', 'score': 0.007359158713370562}]",great update previous version feature disappear unhappy,-1_edit_post_website_new
1229,1,this app shows the address of the person complaining so that would be an ignorant thing to do especially if you live in abilene texas if you know what i mean.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8964709043502808}, {'label': 'disgust', 'score': 0.04284387454390526}]",address person complain ignorant thing especially live abilene texas know mean,0_car_enforcement_case_street
1245,1,can not access . report dumping menu .,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8557352423667908}, {'label': 'anger', 'score': 0.05565812066197395}]",access dump menu,7_trash_dump_notify_mayor
1246,1,"app for neighbors to whine about stuff they could just be humans and deal with on their own. this app almost got my camper van stolen. while the idea for this app is interesting the application is horrific. some residents use the app to report serious issues but at least 50% of all posts are whining about neighbors who park poorly or about a bottle on the sidewalk they want some one else to come and throw away for them or pictures of people's homes under and overpass listed as ""debris"". this app needs the ability for neighbors to come together to improve our own neighborhoods. or it needs to partner directly with ways to get involved in making our community better. please don't install this destructive, hate-first app. i parked my camper van on my street a few doors down from my hose late on sunday. i could not get the van to its permanent place until the following weekend. i was careful to ensure it was parked well and parked legally. it was reported as abandoned and two hrs after being reported i caught two people try to break in. they told me it was reported on an abandoned car site to justify their actions. their must be a better way to do this than anonymous snitching! don't install this app. just be a good person.",SeeClickFix,Google,"[{'label': 'fear', 'score': 0.7478694915771484}, {'label': 'anger', 'score': 0.142636239528656}]",neighbor whine stuff human deal camper van steal idea interesting application horrific resident use issue post whine neighbor park poorly bottle sidewalk want come throw away picture home overpass list debris need ability neighbor come improve neighborhood need partner directly way involve community install destructive hate park camper van street door hose late sunday van permanent place following weekend careful ensure park park legally abandon hrs catch try break tell abandon car site justify action way anonymous snitching install good person,-1_edit_post_website_new
1247,1,"nice idea, poorly implemented. keep trying to the response: use the app. test the app. try the app. hard to navigate hard to close open tickets cant find things small text boxes for data entry its just sucks and a great idea all at the same time seems designed by someone that has never used the app.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.9200340509414673}, {'label': 'anger', 'score': 0.028082165867090225}]",nice idea poorly implement try response use test try hard navigate hard close open ticket find thing small text box datum entry suck great idea time design,12_ui_box_text_screen
1248,1,very hard to use.. and you can't seem to put the correct address in.. cant see other issue around youre area,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6175163984298706}, {'label': 'surprise', 'score': 0.31420546770095825}]",hard use correct address issue area,5_location_map_category_gps
1253,1,terrible app. can't edit or remove a comment.,SeeClickFix,Google,"[{'label': 'fear', 'score': 0.8843458890914917}, {'label': 'sadness', 'score': 0.0695301741361618}]",terrible edit remove comment,-1_edit_post_website_new
1254,1,"the app is not good enough , it keeps rerouting me out of the app and into the web browser and has me repeating login info , work beat on desktop computer for me , also i do have an android maybe it works better on apple ?",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8070951700210571}, {'label': 'surprise', 'score': 0.09269466251134872}]",good reroute web browser repeat login info work beat desktop computer android maybe work,4_password_register_reset_login
