,rating,review,app,source,sentiment,normalized_review,theme
1575,5,yes richmond va,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8027640581130981}, {'label': 'surprise', 'score': 0.11395315080881119}]",yes richmond va,-1_county_work great_close_communicate
1576,5,i have used this a few times and each time issue was taken care of and i was notified it was taken care of. this is a great tool.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9532430171966553}, {'label': 'neutral', 'score': 0.02001238614320755}]",time time issue care notify care great tool,1_far_issue fix_thing fix_bug
1577,4,"works really well outside of a couple of issues. i find that if i use the ""camera"" option to submit a report, and try to submit anonymously, i get an error saying i have to enter my email address. but there is no field that i can find to enter it. if i then try again but choose ""gallery"" and select the photo i just took for the failed report, i can submit anonymously with no trouble. in any case, it is awesome to have this access to tell the city about issues, they normally acknowledge reports within a couple of days.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7120623588562012}, {'label': 'sadness', 'score': 0.14755980670452118}]",work outside couple issue find use camera option submit try submit anonymously error enter email address field find enter try choose gallery select photo fail submit anonymously trouble case awesome access tell issue normally acknowledge couple day,19_photo_picture_error_upload
1578,5,as long as i'm able to report hazardous conditions on this application i'm happy.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9892268180847168}, {'label': 'anger', 'score': 0.0030445174779742956}]",long able hazardous condition application happy,-1_county_work great_close_communicate
1579,4,so outs a bit grumpy at times. bit overall i love being able too report potholes and other issues on the fly,SeeClickFix,Google,"[{'label': 'anger', 'score': 0.9922473430633545}, {'label': 'sadness', 'score': 0.003389360150322318}]",bit grumpy time bit overall love able pothole issue fly,2_pothole_hole_pot hole_pot
1581,5,i love this app! thank you for creating it.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9610692262649536}, {'label': 'surprise', 'score': 0.027870390564203262}]",love thank create,5_love_date_trash_perfect
1582,5,i had been emailimg the city for an issue and after posting it into this app. the support was immediate in getting the issue corrected.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.48797252774238586}, {'label': 'sadness', 'score': 0.283984899520874}]",emailimg issue post support immediate issue correct,1_far_issue fix_thing fix_bug
1583,4,effective tool to communicate with city services,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9312606453895569}, {'label': 'anger', 'score': 0.016739998012781143}]",effective tool communicate service,-1_county_work great_close_communicate
1585,5,gets me involved with the city,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6169403195381165}, {'label': 'joy', 'score': 0.20120438933372498}]",involve,8_work time_involve_work_difference
1586,4,great app! occasionally gets confused when i report several issues on a row and won't allow me​ to submit another until i restart my phone.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.4770023822784424}, {'label': 'neutral', 'score': 0.16950607299804688}]",great occasionally confuse issue row allow submit restart phone,1_far_issue fix_thing fix_bug
1587,5,"great app, use this every day to report issues to local government. they always respond right away and get this issues done.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9354455471038818}, {'label': 'joy', 'score': 0.02266857959330082}]",great use day issue local government respond right away issue,-1_county_work great_close_communicate
1588,5,new ui much improved,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.42198216915130615}, {'label': 'surprise', 'score': 0.32092082500457764}]",new ui improve,12_phone_definitely_version_new
1589,5,much easier then waiting on hold all day to contact the city. response time seems fast,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.5156899094581604}, {'label': 'neutral', 'score': 0.3996601104736328}]",easy wait hold day contact response time fast,0_quick response_quick_response_response time
1590,5,i've discovered this app to be the best means for reporting various issues throughout oakland. i recommend it to acquaintances.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.838935375213623}, {'label': 'neutral', 'score': 0.11568030714988708}]",discover good mean issue oakland recommend acquaintance,-1_county_work great_close_communicate
1591,5,"an easy way to get things taken care of with the city, etc.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5933977961540222}, {'label': 'joy', 'score': 0.35177627205848694}]",easy way thing care etc,18_thing care_thing_beat_care great
1592,4,"so easy to use, maybe takes a while for services to get done. but i still like it.",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7191712260246277}, {'label': 'neutral', 'score': 0.16062630712985992}]",easy use maybe service like,4_user friendly_friendly_user_easy use
1594,5,what a great app. trash and potholes get fixed within two weeks. i'm really glad my city of oakland is using this.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9760082960128784}, {'label': 'surprise', 'score': 0.015955455601215363}]",great trash pothole fix week glad oakland,16_oakland_code enforcement_complaint_enforcement
1598,5,has helped me change my neighborhood single-handed. powerful tool whn properly applied,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.6704369187355042}, {'label': 'neutral', 'score': 0.21529945731163025}]",help change neighborhood single handed powerful tool whn properly apply,-1_county_work great_close_communicate
1599,4,"great way to report problems/issues in my neighborhood. 9/10 issues are resolved within days. location function needs improvement, my house is odd # app always puts me on the even side.",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.5607737898826599}, {'label': 'surprise', 'score': 0.1890672743320465}]",great way problem issue neighborhood issue resolve day location function need improvement house odd,-1_county_work great_close_communicate
1600,4,"recently, the ""use my current location"" option had consistently put the dot on the wrong side of the street. all other apps with maps are fine, so i don't know what's up with this one. also, if i turn the phone from portrait to landscape, the map zooms out to show the whole metro area. the one feature i'd ask for is the ability to pick a range of addresses for one report.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8783811926841736}, {'label': 'surprise', 'score': 0.09318274259567261}]",recently use current location option consistently dot wrong street map fine know turn phone portrait landscape map zoom metro area feature ask ability pick range address,14_gps_location_map_instead
1604,4,"i was surprised how many requests for replacement trash containers! but there are so many unresolved problems. i am located in macon, ga.",SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.985052764415741}, {'label': 'neutral', 'score': 0.004610651638358831}]",surprised request replacement trash container unresolved problem locate macon ga,-1_county_work great_close_communicate
1606,5,"amazing update. it is now not only easy to follow and report, but its actually fun to use. the app is clean and clear, which makes it enjoyable to move around and explore, as well as report. super happy that an android update came out!!!",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9688146114349365}, {'label': 'surprise', 'score': 0.021926870569586754}]",amazing update easy follow actually fun use clean clear enjoyable explore super happy android update come,12_phone_definitely_version_new
1608,5,very effective for reporting issues in dc that are not emergencies. leads to action by dpw or relevant agency.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.761191189289093}, {'label': 'sadness', 'score': 0.1451759785413742}]",effective issue dc emergency lead action dpw relevant agency,-1_county_work great_close_communicate
1610,5,it's great being able to help inable the right organization to take care of business whether it's potholes to neglected properties. we are cleaning up our neighborhoods one request at a time :),SeeClickFix,Google,"[{'label': 'joy', 'score': 0.763215184211731}, {'label': 'neutral', 'score': 0.1567968875169754}]",great able help inable right organization care business pothole neglect property clean neighborhood request time,7_review_needle_general_litter
1611,5,"i love the new interface. especially with changing the things up to a wrench heart. everything feels much smoother now, and modern. (runs fabulous on the pixel phone!!) i'm no longer having issues using the app on 4g now, either.",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.981269359588623}, {'label': 'neutral', 'score': 0.006670569069683552}]",love new interface especially change thing wrench heart feel smooth modern run fabulous pixel phone long issue g,12_phone_definitely_version_new
1614,4,"informing the city of pot holes, graffiti, and other nuisances is made easy with this app. and the city does respond.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8475186228752136}, {'label': 'surprise', 'score': 0.05287175253033638}]",inform pot hole graffiti nuisance easy respond,-1_county_work great_close_communicate
1615,5,great concept,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7290242910385132}, {'label': 'neutral', 'score': 0.16365133225917816}]",great concept,17_idea_great idea_think great_brilliant
1617,5,love it! power to the people!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.5674902200698853}, {'label': 'anger', 'score': 0.32361936569213867}]",love power,5_love_date_trash_perfect
1618,5,love the new ux and the duplicate issue detection feature is a game changer for civic reporting!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.66322922706604}, {'label': 'neutral', 'score': 0.18438971042633057}]",love new ux duplicate issue detection feature game changer civic,-1_county_work great_close_communicate
1619,5,"the modern, clean redesign is very user friendly and the ability to see all my issues and their status on my profile page is a huge improvement. i also really like the ability to add multiple images to an issue because sometimes one is definitely not enough. overall great job!",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9527744054794312}, {'label': 'neutral', 'score': 0.01979682967066765}]",modern clean redesign user friendly ability issue status profile page huge improvement like ability add multiple image issue definitely overall great job,12_phone_definitely_version_new
1623,5,it takes a little while but the request usually gets taken care of,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9237337112426758}, {'label': 'joy', 'score': 0.04319291189312935}]",little request usually care,18_thing care_thing_beat_care great
1624,4,good,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6325145363807678}, {'label': 'joy', 'score': 0.18647092580795288}]",good,20_good far_far good_guy_far
1628,4,"i've been a user since the city started using this and think it's a helpful app overall. however, today i keep getting errors when i try to submit a photo with the complain.",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7641841769218445}, {'label': 'anger', 'score': 0.16038481891155243}]",user start think helpful overall today error try submit photo complain,19_photo_picture_error_upload
1635,5,hard to beat this as a way to connect with government officials and community members. totally changed how i see issues in my city.,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.6783795952796936}, {'label': 'neutral', 'score': 0.156263530254364}]",hard beat way connect government official community member totally change issue,13_government_local_application_local government
1637,5,great way to alert the city of problems,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.4888305962085724}, {'label': 'fear', 'score': 0.35157668590545654}]",great way alert problem,0_quick response_quick_response_response time
1644,5,"the street light in front of my house had been out for some time. everyone said call the city,i said yeah right, like they'll come right on out and fix it. i thought id try anyway. i got a call back the next morning, i was so surprised how promped they were. so a few weeks later someone just droped off an old couch right across the street from my house,so i texted again and they came out the next morning and removed the dirty old couch. thank you all for making me feel so important. myra brown",SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.9820089340209961}, {'label': 'neutral', 'score': 0.005745536182075739}]",street light house time yeah right like come right fix think try morning surprised promped week later drop old couch right street house texte come morning remove dirty old couch thank feel important myra brown,3_graffiti_list_light_car
1645,5,the county is underway with this one...bravo zulu!,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.3437541723251343}, {'label': 'neutral', 'score': 0.33201736211776733}]",county underway bravo zulu,-1_county_work great_close_communicate
1646,5,excellent,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8195317983627319}, {'label': 'neutral', 'score': 0.1497146338224411}]",excellent,6_awesome_fantastic_excellent_cool
1651,5,"good morning...i live in eagle glen and across from my home is a fire lane. we get car loads of kids coming at all hours and they go up the fire lane, they are noisey and some throw their trash out...they even use their cellphones flashlights at night! i finally, after years of this, went over to two girls sitting across the street waiting for the rest of the other 4 car loads of kids and asked them what is up there...they told me it was nirvana!!?? i asked them what was that, they then told me it was a place to hang out and it was spray painted all up there and the name was nirvana on it they didn't know much more they were very young probably had only been there a few times. my question is this, how or what can i do to prevent them from coming and parking and going up to there or is there anything we can do? i don't know if it belongs to our association i know that the entrance to get there does and if there's a liability if someone were to get hurt, do i need to contact my association or what is the best avenue. it's very annoying having these kids coming at all times of day and night but even further god forbid some girl gets attacked, its a lot of boys bringing young girls.linda",SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.7264575958251953}, {'label': 'neutral', 'score': 0.12433796375989914}]",good morning live eagle glen home fire lane car load kid come hour fire lane noisey throw trash use cellphone flashlight night finally year girl sit street wait rest car load kid ask tell nirvana ask tell place hang spray paint nirvana know young probably time question prevent come parking know belong association know entrance liability hurt need contact association good avenue annoying kid come time day night god forbid girl attack lot boy bring young,3_graffiti_list_light_car
1652,4,great app!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8943003416061401}, {'label': 'surprise', 'score': 0.05616148188710213}]",great,11_great great_ok__
1653,5,best app for fixing day to day issues in the city of detroit! its amazing how fast issues like potholes are acknowledged by the city and project is completed! keep up the great work!,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.8515108227729797}, {'label': 'joy', 'score': 0.10933510959148407}]",good fix day day issue detroit amazing fast issue like pothole acknowledge project complete great work,2_pothole_hole_pot hole_pot
1654,5,once i'm going try it out for a couple of months and then give my rating.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5772510170936584}, {'label': 'joy', 'score': 0.35563021898269653}]",try couple month rating,0_quick response_quick_response_response time
1656,5,this app does its job when your city pays attention to issues reported. oakland ca does in most cases. your results may vary depending on your city.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.959896445274353}, {'label': 'surprise', 'score': 0.01607576012611389}]",job pay attention issue oakland case result vary depend,16_oakland_code enforcement_complaint_enforcement
1659,5,"easy to use, get updates on the progress thru email. every town should make this app available!",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5031518340110779}, {'label': 'surprise', 'score': 0.26905375719070435}]",easy use update progress email available,0_quick response_quick_response_response time
1660,5,great use of amart phone,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.5544254183769226}, {'label': 'neutral', 'score': 0.35343626141548157}]",great use amart phone,12_phone_definitely_version_new
1661,4,nice,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7410891056060791}, {'label': 'disgust', 'score': 0.1297094076871872}]",nice,6_awesome_fantastic_excellent_cool
1662,4,"nice app, but in my area there are open requests from 4 years ago. seems like they should expire at some point. also who puts in downed wires and emergency requests. they should limit the requests to types like pot holes and litter.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.5921298265457153}, {'label': 'surprise', 'score': 0.23753942549228668}]",nice area open request year ago like expire point wire emergency request limit request type like pot hole litter,7_review_needle_general_litter
1663,5,the finest tool for civic empowerment since the pitchfork,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.6034532785415649}, {'label': 'joy', 'score': 0.20918695628643036}]",fine tool civic empowerment pitchfork,-1_county_work great_close_communicate
1664,4,good app for reporting city issues while out walking dog,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8564860224723816}, {'label': 'joy', 'score': 0.050802167505025864}]",good issue walk dog,-1_county_work great_close_communicate
1666,5,really useful app. wish it were more widely used by my neighbors.,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.5147318243980408}, {'label': 'joy', 'score': 0.19558919966220856}]",useful wish widely neighbor,-1_county_work great_close_communicate
1667,4,used it plenty of times. i just wish some of the requests were completed quicker. maybe it happens on scf end but my city needs constant follow up. i have seen some open requests last for over 200 days.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7437262535095215}, {'label': 'surprise', 'score': 0.13753460347652435}]",plenty time wish request complete quick maybe happen scf end need constant follow open request day,0_quick response_quick_response_response time
1668,4,will no longer allow me to submit a picture with my report.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.43449464440345764}, {'label': 'anger', 'score': 0.27751609683036804}]",long allow submit picture,19_photo_picture_error_upload
1669,5,i'd like to be able to edit or delete comments. otherwise great.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9531721472740173}, {'label': 'sadness', 'score': 0.016134919598698616}]",like able edit delete comment great,1_far_issue fix_thing fix_bug
1670,5,easy to use and report problems around the city. easy to see your posts and track its progress.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7710722088813782}, {'label': 'joy', 'score': 0.07302763313055038}]",easy use problem easy post track progress,4_user friendly_friendly_user_easy use
1673,4,"got a sidewalk that is more like a bmx jump trail? - see it. neighbor leaves an rv in front of your house for a year? - click it. want to complain about the red light on your commute? - fix it. this app is the ultimate tattle-tale for the lazy citizen who would prefer to play angry birds and then turn in a graffiti notice from the same couch, instead of heading down to city hall to give the city council a ""honey do"" list in person. thanks for getting mediocre citizens involved in cleaning up their city.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.35207468271255493}, {'label': 'surprise', 'score': 0.27626314759254456}]",sidewalk like bmx jump trail neighbor leave rv house year click want complain red light commute fix ultimate tattle tale lazy citizen prefer play angry bird turn graffiti notice couch instead head hall council honey list person thank mediocre citizen involve clean,3_graffiti_list_light_car
1674,5,make the world a better place with more accountable government,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.40564343333244324}, {'label': 'joy', 'score': 0.3914530277252197}]",world place accountable government,13_government_local_application_local government
1675,5,great idea...great interface...great app,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8483235836029053}, {'label': 'surprise', 'score': 0.10073995590209961}]",great idea great interface great,17_idea_great idea_think great_brilliant
1676,4,"it still likes to start me off at my home address, but it's easier to clear it now. can you add a category for chicago for dead animal/ road kill removal? unfortunately it's that season, and it would be helpful to report through your app.",SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.5331152081489563}, {'label': 'neutral', 'score': 0.2994060218334198}]",like start home address easy clear add category chicago dead road kill removal unfortunately season helpful,3_graffiti_list_light_car
1677,5,seeclickfix gets results!!,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.41282421350479126}, {'label': 'joy', 'score': 0.40202194452285767}]",seeclickfix result,-1_county_work great_close_communicate
1678,4,i just downloaded this and see how useful it will be!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.945594310760498}, {'label': 'surprise', 'score': 0.039444517344236374}]",download useful,4_user friendly_friendly_user_easy use
1679,5,"works as advertised, city of oakland responsive and acting on issues. software allows easy use reporting and status. great.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5974942445755005}, {'label': 'joy', 'score': 0.2946183383464813}]",work advertise oakland responsive act issue software allow easy use status great,3_graffiti_list_light_car
1680,4,what better way to be a activist in keeping blight off of you neighborhood streets. a must have appt!,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.3937481641769409}, {'label': 'surprise', 'score': 0.1967463493347168}]",way activist blight neighborhood street appt,-1_county_work great_close_communicate
1681,4,the concept is great but it is lacking push notifications for problems reported by you. it also needs street view and satellite view in the maps so the user can better pinpoint the location of the report. the app goes blank intermittently and locks up.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.7217220067977905}, {'label': 'neutral', 'score': 0.20357002317905426}]",concept great lack push notification problem need street view satellite view map user pinpoint location blank intermittently lock,14_gps_location_map_instead
1684,4,great idea. love the app. needs work on speeding up the reporting process. takes about 3-5 min to fill out forms. auto fill info?,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.50345778465271}, {'label': 'neutral', 'score': 0.2383558303117752}]",great idea love need work speed process min fill form auto fill info,-1_county_work great_close_communicate
1685,4,easy interface. efficient. just wish it accepted address approximation for more accurate location instead of just bldg addresses.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.4643096923828125}, {'label': 'surprise', 'score': 0.27714383602142334}]",easy interface efficient wish accept address approximation accurate location instead bldg address,14_gps_location_map_instead
1686,5,looks great!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8942117094993591}, {'label': 'surprise', 'score': 0.08172086626291275}]",look great,-1_county_work great_close_communicate
1687,5,highly recommend this app...great link to the city.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8333488702774048}, {'label': 'surprise', 'score': 0.09018538892269135}]",highly recommend great link,6_awesome_fantastic_excellent_cool
1688,5,the refresh makes the app very easy to find issues.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.899186909198761}, {'label': 'joy', 'score': 0.041357919573783875}]",refresh easy find issue,1_far_issue fix_thing fix_bug
1691,5,awesome!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.602865993976593}, {'label': 'surprise', 'score': 0.30160725116729736}]",awesome,6_awesome_fantastic_excellent_cool
1692,5,great app,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7737656831741333}, {'label': 'neutral', 'score': 0.16343364119529724}]",great,11_great great_ok__
1693,5,i like the convenience communicating with my city!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9944425225257874}, {'label': 'surprise', 'score': 0.0016788868233561516}]",like convenience communicating,-1_county_work great_close_communicate
1694,5,i live in a neighbourhood that's rife with illegal dumping. naturally we need an easy way to report it. it would just be nice if i could file a report without the app crashing.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.40041249990463257}, {'label': 'joy', 'score': 0.26768431067466736}]",live neighbourhood rife illegal dumping naturally need easy way nice file crash,2_pothole_hole_pot hole_pot
1698,5,i love this app. i find i get more responses from the people who can actuslly do something!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.961775541305542}, {'label': 'surprise', 'score': 0.028568172827363014}]",love find response actuslly,5_love_date_trash_perfect
1702,4,please remove my name! below comment not true i have galaxy 4 and have 20 choices and a other to choose from. usefull app but not user friendly! but it is not user friendly,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.8779948949813843}, {'label': 'surprise', 'score': 0.05293792486190796}]",remove comment true galaxy choice choose usefull user friendly user friendly,12_phone_definitely_version_new
1703,5,"this app facilities communication about things that need to be addressed in a specific location. regardless of whether the specific government monitors, interested individuals can forward reports. there are some rough edges: no feedback when the send button is pressed (until some long time later), and odd titling of issues on the mobile app, but those are minor compared to the fantastic utility of the app.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9542757868766785}, {'label': 'surprise', 'score': 0.012288999743759632}]",facility communication thing need address specific location regardless specific government monitor interested individual forward rough edge feedback send button press long time later odd titling issue mobile minor compare fantastic utility,-1_county_work great_close_communicate
1704,4,"some bugs, but usually works.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7554633617401123}, {'label': 'sadness', 'score': 0.15575683116912842}]",bug usually work,1_far_issue fix_thing fix_bug
1705,5,s4 - works well.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.4756639003753662}, {'label': 'neutral', 'score': 0.46326515078544617}]",work,8_work time_involve_work_difference
1706,5,very easy to use!!!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7952209115028381}, {'label': 'neutral', 'score': 0.09694353491067886}]",easy use,9_use easy_easy use_use_great easy use
1707,5,excellent community engagement and betterment app!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.7906534075737}, {'label': 'neutral', 'score': 0.12881293892860413}]",excellent community engagement betterment,15_community_improve_community great_feel like
1708,5,this app works great!! it is so easy to use..,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8872005343437195}, {'label': 'surprise', 'score': 0.05087718740105629}]",work great easy use,9_use easy_easy use_use_great easy use
1710,4,"great app, work in prog.",SeeClickFix,Google,"[{'label': 'joy', 'score': 0.4833100140094757}, {'label': 'neutral', 'score': 0.43912452459335327}]",great work prog,0_quick response_quick_response_response time
1712,5,quick service,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7768518924713135}, {'label': 'surprise', 'score': 0.17418764531612396}]",quick service,0_quick response_quick_response_response time
1715,5,fantastic app!,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9680641889572144}, {'label': 'surprise', 'score': 0.016283905133605003}]",fantastic,6_awesome_fantastic_excellent_cool
1718,5,works great easy to use,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.48419490456581116}, {'label': 'neutral', 'score': 0.41225025057792664}]",work great easy use,9_use easy_easy use_use_great easy use
1719,5,great program for trying to get stuff fixed in a city that really don't care about the health of its citizens.,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7364662885665894}, {'label': 'disgust', 'score': 0.11547033488750458}]",great program try stuff fix care health citizen,-1_county_work great_close_communicate
1721,5,"only reported twice, but both times things were fixed within a few days.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.7795666456222534}, {'label': 'surprise', 'score': 0.1767270863056183}]",twice time thing fix day,1_far_issue fix_thing fix_bug
1722,5,helping everyone report the crime of trashing the city that we live in and love it.,SeeClickFix,Google,"[{'label': 'anger', 'score': 0.7918427586555481}, {'label': 'disgust', 'score': 0.07046034932136536}]",help crime trash live love,-1_county_work great_close_communicate
1724,5,excellent app,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8740156292915344}, {'label': 'neutral', 'score': 0.10410717129707336}]",excellent,6_awesome_fantastic_excellent_cool
1727,4,"the app and service work great. i reported a pothole and it was fixed within three days. obviously your town is responsible for completing the work so your experience may differ. the app is not fancy, but it gets the job done.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.4480390250682831}, {'label': 'sadness', 'score': 0.3143702745437622}]",service work great pothole fix day obviously responsible complete work experience differ fancy job,-1_county_work great_close_communicate
1728,5,this app is great! it lets you report various situations to your community leaders quickly and easily.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.6933532953262329}, {'label': 'neutral', 'score': 0.213718444108963}]",great let situation community leader quickly easily,15_community_improve_community great_feel like
1729,5,"great ap! very useful when used for good, can be used by folks who wish to whine, shake their heads and bemoan the fact that no one cares but them. however they don't stay long as all comments are public and can be commented on by everyone.",SeeClickFix,Google,"[{'label': 'fear', 'score': 0.7643691897392273}, {'label': 'joy', 'score': 0.1818162202835083}]",great ap useful good folk wish whine shake head bemoan fact care stay long comment public comment,-1_county_work great_close_communicate
1731,4,"i love this app! works well and is very convenient. i found the tips on zooming into the map to a specific address and to be as descriptive as possible very helpful. i reported several potholes with some pictures with mostly successful responses. the city fixed the issues within the week, and others were acknowledged, but has yet-to-be-fixed/ignored. although i always fill in the description blanks, the app does not necessarily submit the information. and you do not notice this until sometime after you have submitted your issue. for photo submissions, i did find it easier to take your photos prior to using the app (which you then search and select from your photo gallery). once you have submitted your issue, you are emailed an notification of your issue, which you can check on its status. one star off for some description and picture improvements to be made. note: gta-toronto location.",SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.43072107434272766}, {'label': 'joy', 'score': 0.273497998714447}]",love work convenient find tip zoom map specific address descriptive possible helpful pothole picture successful response fix issue week acknowledge fix ignore fill description blank necessarily submit information notice submit issue photo submission find easy photo prior search select photo gallery submit issue email notification issue check status star description picture improvement note gta toronto location,3_graffiti_list_light_car
1732,5,hi my name is chris and i would just like to say that i think this is this app is an essential tool for communities around the state of minnesota and perhaps around the country a lot of people have smartphones anything did someone should take a look at for haptic spending this app to include the capability to report information to emergency workers from anywhere with in their community,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.41495078802108765}, {'label': 'joy', 'score': 0.2892933487892151}]",hi chris like think essential tool community state minnesota country lot smartphone look haptic spending include capability information emergency worker community,3_graffiti_list_light_car
1738,5,excellent and will be better with more users josqguy,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.8451478481292725}, {'label': 'neutral', 'score': 0.12053369730710983}]",excellent user josqguy,0_quick response_quick_response_response time
1739,5,keep one jump ahead of taggers,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.9474580883979797}, {'label': 'surprise', 'score': 0.02856391668319702}]",jump ahead tagger,3_graffiti_list_light_car
1740,4,i love being able to be a part in the process to help improve my community.,SeeClickFix,Google,"[{'label': 'joy', 'score': 0.9936301112174988}, {'label': 'sadness', 'score': 0.0029548690654337406}]",love able process help improve community,15_community_improve_community great_feel like
1741,5,incredible idea........ ....,SeeClickFix,Google,"[{'label': 'surprise', 'score': 0.5338847041130066}, {'label': 'neutral', 'score': 0.37431684136390686}]",incredible idea,17_idea_great idea_think great_brilliant
1746,5,works just right,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.8902643918991089}, {'label': 'joy', 'score': 0.04404787719249725}]",work right,8_work time_involve_work_difference
1749,5,great app. use it all the time,SeeClickFix,Google,"[{'label': 'neutral', 'score': 0.5056580901145935}, {'label': 'joy', 'score': 0.34513795375823975}]",great use time,0_quick response_quick_response_response time
1750,4,wish it gave locations if reported violations. but seems like a good app.,SeeClickFix,Google,"[{'label': 'sadness', 'score': 0.6825144290924072}, {'label': 'neutral', 'score': 0.15207894146442413}]",wish location violation like good,14_gps_location_map_instead
